,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2022-05-16,373.47,370.15,483.08,285.38,326.14,1904.43,2209.94,386.56146240234375,293.7316589355469,1783.4300537109375,114.63507843017578,102.8880615234375,24.75,170.39999389648438,35.650001525878906
2022-05-17,373.59,370.11,482.86,285.44,326.16,1927.55,2258.71,394.5131530761719,301.3397521972656,1840.300048828125,113.96732330322266,102.299072265625,24.459999084472656,169.3300018310547,34.72890090942383
2022-05-18,374.34,370.83,483.24,285.47,326.16,1919.28,2246.81,378.60968017578125,286.546875,1774.8499755859375,114.30120086669922,102.6763687133789,23.93000030517578,169.4199981689453,33.939998626708984
2022-05-19,374.17,371.81,484.54,285.52,326.37,1875.88,2169.6,376.2908630371094,285.011474609375,1776.219970703125,114.6064682006836,102.9524917602539,24.299999237060547,171.91000366210938,34.5
2022-05-20,,,,,,,,376.4551086425781,284.125732421875,1773.27001953125,114.83538818359375,103.45863342285156,24.420000076293945,172.02999877929688,35.02000045776367
2022-05-22,373.58,371.05,484.35,285.4,326.1,1889.34,2200.57,,,,,,,,
2022-05-23,371.4,369.19,482.06,285.71,325.74,1903.06,2193.77,383.4985656738281,288.8499755859375,1792.760009765625,114.48246002197266,103.09051513671875,24.579999923706055,172.8300018310547,35.150001525878906
2022-05-24,369.61,368.14,481.97,285.75,325.84,1860.57,2122.78,380.5710754394531,282.70843505859375,1764.8299560546875,115.12159729003906,104.44332885742188,24.489999771118164,174.1300048828125,35.150001525878906
2022-05-25,369.21,368.18,482.63,285.77,325.9,1836.31,2089.04,383.933349609375,286.6649475097656,1799.1600341796875,115.34098815917969,105.52007293701172,24.6299991607666,173.0800018310547,35.369998931884766
2022-05-26,370.58,368.96,483.16,285.69,325.94,1880.28,2156.5,391.6049499511719,294.607666015625,1838.239990234375,115.33145904541016,105.54769134521484,24.989999771118164,172.75999450683594,36.31999969482422
2022-05-27,,,,,,,,401.21844482421875,304.22357177734375,1887.9000244140625,115.35052490234375,106.09984588623047,25.25,172.85000610351562,36.65999984741211
2022-05-29,372.53,370.07,483.77,285.76,325.92,1922.27,2232.19,,,,,,,,
2022-05-30,372.93,370.05,482.82,285.74,325.83,1907.09,2216.89,,,,,,,,
2022-05-31,372.37,369.39,481.2,285.53,325.67,1901.96,2200.07,398.96722412109375,303.41644287109375,1864.0400390625,114.77818298339844,105.31761932373047,25.040000915527344,171.13999938964844,36.75
2022-06-01,372.42,368.7,479.57,285.77,325.51,1919.52,2229.56,395.7402038574219,301.17236328125,1854.8199462890625,114.2635726928711,104.70320892333984,25.190000534057617,172.22999572753906,36.7599983215332
2022-06-02,372.08,368.17,478.41,285.73,325.5,1902.51,2195.32,403.2764587402344,309.4202575683594,1897.6700439453125,114.36859130859375,104.74935913085938,25.68000030517578,174.35000610351562,37.54999923706055
2022-06-03,,,,,,,,396.6581115722656,301.3692932128906,1883.050048828125,114.2062759399414,104.41726684570312,25.920000076293945,172.5800018310547,38.66999816894531
2022-06-06,370.93,366.37,475.97,285.71,325.26,1918.85,2198.91,397.86578369140625,302.3731994628906,1889.8900146484375,113.74798583984375,103.67925262451172,25.940000534057617,171.82000732421875,38.0
2022-06-07,370.22,365.59,474.65,285.71,325.13,1900.93,2157.83,401.6822814941406,304.98138427734375,1919.56005859375,113.9580307006836,104.23274993896484,26.1299991607666,172.94000244140625,38.619998931884766
2022-06-08,369.21,364.35,472.74,285.95,324.85,1907.57,2179.08,397.3150939941406,302.78656005859375,1891.010009765625,113.75753021240234,103.63312530517578,26.34000015258789,172.77999877929688,39.61000061035156
2022-06-09,369.01,364.29,472.74,285.95,324.79,1886.88,2140.52,387.86578369140625,294.6765441894531,1850.8599853515625,113.6238784790039,102.95050048828125,26.280000686645508,172.22999572753906,39.2599983215332
2022-06-10,,,,,,,,376.61932373046875,284.283203125,1800.280029296875,112.69779205322266,101.95418548583984,26.0,174.5399932861328,38.70000076293945
2022-06-12,366.47,362.27,469.85,285.82,324.44,1820.55,2058.56,,,,,,,,
2022-06-13,364.4,360.54,467.35,285.58,323.9,1782.44,2003.8,362.31982421875,271.0650329589844,1714.5899658203125,111.4375228881836,99.60184478759766,25.770000457763672,169.92999267578125,38.83000183105469
2022-06-14,364.05,360.2,466.24,285.73,323.77,1797.3,2011.71,361.22802734375,271.55712890625,1707.8299560546875,110.9697036743164,99.08523559570312,25.299999237060547,168.57000732421875,38.099998474121094
2022-06-15,363.68,359.94,466.7,285.78,323.81,1822.44,2051.36,366.3778381347656,278.3384094238281,1731.1400146484375,111.97216033935547,100.6350326538086,25.25,170.77000427246094,37.349998474121094
2022-06-16,362.98,359.36,466.41,285.8,323.8,1775.89,2006.13,354.25213623046875,267.10845947265625,1649.8399658203125,112.3827133178711,100.74571990966797,25.40999984741211,172.69000244140625,37.65999984741211
2022-06-17,,,,,,,,355.0158386230469,270.3563537597656,1665.68994140625,112.27769470214844,100.94866180419922,24.5,171.27000427246094,35.9900016784668
2022-06-19,363.96,360.73,469.16,285.66,324.06,1799.18,2034.85,,,,,,,,
2022-06-20,365.5,361.76,470.77,285.69,324.32,1808.85,2050.6,,,,,,,,
2022-06-21,366.18,361.86,471.17,285.67,324.31,1837.11,2104.74,363.952880859375,277.1772766113281,1694.030029296875,112.03901672363281,99.93392181396484,24.479999542236328,170.6300048828125,36.68000030517578
2022-06-22,368.83,364.22,474.59,285.71,324.72,1834.04,2117.26,363.29302978515625,276.7730712890625,1690.280029296875,112.90782928466797,100.66268920898438,24.010000228881836,171.30999755859375,34.77000045776367
2022-06-23,371.78,366.31,478.09,285.41,324.98,1820.79,2110.35,366.854248046875,280.8950500488281,1711.6700439453125,113.31836700439453,101.43759155273438,23.469999313354492,170.25999450683594,33.97999954223633
2022-06-24,,,,,,,,378.5179443359375,290.51947021484375,1765.739990234375,113.16559600830078,101.55751037597656,23.829999923706055,170.08999633789062,34.619998931884766
2022-06-26,370.99,365.74,477.36,285.48,325.0,1853.45,2171.71,,,,,,,,
2022-06-27,370.74,366.2,477.25,285.62,325.02,1844.28,2155.59,377.07208251953125,288.3894958496094,1771.739990234375,112.81233978271484,100.62581634521484,23.940000534057617,169.89999389648438,35.31999969482422
2022-06-28,371.38,366.18,476.46,285.57,325.04,1865.73,2174.33,369.3674621582031,279.60321044921875,1738.8399658203125,112.82190704345703,100.59812927246094,24.229999542236328,169.6199951171875,36.27000045776367
2022-06-29,372.7,367.98,478.29,285.93,325.19,1864.67,2162.81,369.066650390625,279.8595275878906,1719.3699951171875,113.33746337890625,101.1977310180664,23.790000915527344,169.49000549316406,35.470001220703125
2022-06-30,374.34,369.95,480.21,285.86,325.19,1828.73,2104.94,366.0682067871094,276.3884582519531,1707.989990234375,113.93894958496094,101.50216674804688,23.100000381469727,168.4600067138672,34.29999923706055
2022-07-01,,,,,,,,369.9399719238281,278.2127685546875,1727.760009765625,114.88414001464844,102.78511810302734,23.3799991607666,168.32000732421875,34.90999984741211
2022-07-03,376.86,371.99,482.52,285.88,325.54,1853.33,2156.55,,,,,,,,
2022-07-04,375.69,370.91,481.54,285.87,325.21,1841.41,2153.85,,,,,,,,
2022-07-05,376.17,371.59,482.77,285.91,325.24,1829.03,2120.05,370.63861083984375,282.9757080078125,1741.3299560546875,115.00836944580078,102.75740051269531,21.850000381469727,164.75,31.75
2022-07-06,374.57,370.74,482.33,285.86,325.29,1825.64,2116.63,371.8904113769531,284.7901611328125,1727.550048828125,114.31070709228516,102.2486343383789,21.540000915527344,162.13999938964844,31.149999618530273
2022-07-07,373.57,369.63,481.39,285.87,325.19,1851.45,2165.69,377.4602966308594,290.8843688964844,1769.5999755859375,113.8997802734375,102.2393798828125,22.399999618530273,162.22999572753906,31.510000228881836
2022-07-08,,,,,,,,377.1497497558594,291.249267578125,1769.3599853515625,113.51750183105469,102.0728988647461,22.770000457763672,162.3000030517578,33.349998474121094
2022-07-10,371.68,367.69,478.81,285.92,325.13,1871.62,2187.45,,,,,,,,
2022-07-11,371.82,368.21,480.31,285.95,325.08,1861.38,2165.55,372.84136962890625,285.02685546875,1732.010009765625,113.9475326538086,102.35964965820312,22.760000228881836,161.42999267578125,33.2599983215332
2022-07-12,372.58,369.15,482.16,286.04,325.16,1863.49,2165.3,369.5421142578125,282.2657165527344,1728.1800537109375,114.11956787109375,102.50763702392578,21.579999923706055,160.8300018310547,30.920000076293945
2022-07-13,372.65,369.03,481.6,286.07,325.08,1853.67,2154.7,367.6014099121094,281.6838684082031,1726.0400390625,114.14826202392578,103.27539825439453,21.729999542236328,161.60000610351562,31.170000076293945
2022-07-14,373.14,369.44,481.92,286.13,324.99,1842.53,2130.73,366.7086181640625,282.68975830078125,1707.510009765625,113.79463958740234,102.61862182617188,21.6200008392334,159.3300018310547,31.049999237060547
2022-07-15,,,,,,,,373.71466064453125,287.8175354003906,1744.3699951171875,113.99533081054688,103.4418716430664,21.889999389648438,159.00999450683594,31.350000381469727
2022-07-17,374.64,370.64,482.96,286.23,325.0,1869.51,2156.0,,,,,,,,
2022-07-18,374.44,370.27,482.47,286.27,325.03,1884.48,2181.43,370.62896728515625,285.3818359375,1738.4200439453125,113.83287048339844,102.72039794921875,22.479999542236328,159.16000366210938,32.68000030517578
2022-07-19,374.48,370.39,482.81,286.18,325.12,1880.5,2181.41,380.64300537109375,294.15826416015625,1799.3199462890625,113.50791931152344,103.00711822509766,22.600000381469727,159.5399932861328,33.20000076293945
2022-07-20,374.72,370.71,483.02,286.21,325.02,1901.97,2204.54,383.0689392089844,298.8226013183594,1827.949951171875,113.40280151367188,102.89612579345703,22.600000381469727,158.0399932861328,32.959999084472656
2022-07-21,374.86,371.04,483.95,286.22,324.99,1920.2,2233.59,386.9697570800781,303.1121520996094,1836.68994140625,114.29159545898438,104.30211639404297,22.170000076293945,160.27000427246094,32.099998474121094
2022-07-22,,,,,,,,383.3794250488281,297.79705810546875,1806.8800048828125,115.07526397705078,105.10684967041016,21.920000076293945,160.6699981689453,31.940900802612305
2022-07-24,376.28,372.33,485.78,286.31,325.04,1914.58,2224.07,,,,,,,,
2022-07-25,376.03,371.76,484.73,286.3,325.08,1903.82,2211.6,383.84527587890625,296.1009216308594,1817.77001953125,114.87458038330078,104.21887969970703,22.309999465942383,160.22999572753906,32.4900016784668
2022-07-26,376.46,372.0,484.9,286.14,325.09,1892.48,2193.29,379.303955078125,290.2828369140625,1805.25,114.83634948730469,104.20038604736328,22.329999923706055,160.0399932861328,32.25490188598633
2022-07-27,376.59,372.37,485.18,286.23,325.09,1912.33,2202.12,389.1531066894531,302.55010986328125,1848.3399658203125,115.15171813964844,104.89412689208984,22.860000610351562,161.6699981689453,33.45880126953125
2022-07-28,377.91,373.87,486.8,286.3,325.17,1925.35,2214.1,394.0340270996094,305.5084533691406,1873.030029296875,115.85892486572266,105.76361083984375,22.790000915527344,163.63999938964844,33.230499267578125
2022-07-29,,,,,,,,399.77850341796875,311.08001708984375,1885.22998046875,115.88761138916016,106.01336669921875,22.93000030517578,164.10000610351562,33.400001525878906
2022-07-31,378.56,374.41,487.39,286.47,325.38,1948.1,2250.96,,,,,,,,
2022-08-01,378.98,374.79,487.88,286.48,325.53,1941.53,2237.76,398.59466552734375,310.8926086425781,1883.31005859375,116.06271362304688,106.22289276123047,22.25,165.02999877929688,32.34809875488281
2022-08-02,378.86,374.35,486.83,286.42,325.38,1929.11,2218.77,395.96502685546875,309.9656982421875,1882.449951171875,114.98149871826172,104.92479705810547,22.049999237060547,164.0500030517578,32.86000061035156
2022-08-03,377.78,372.85,484.18,286.54,325.34,1945.95,2230.52,402.1656188964844,318.4068908691406,1908.9300537109375,115.19197082519531,106.0652847290039,21.850000381469727,164.4499969482422,31.709999084472656
2022-08-04,378.05,373.29,485.47,286.64,325.32,1956.96,2226.65,401.8938903808594,319.8958740234375,1906.4599609375,115.58430480957031,106.23217010498047,21.559999465942383,167.1699981689453,30.739999771118164
2022-08-05,,,,,,,,401.21466064453125,317.2826843261719,1921.8199462890625,114.46479797363281,104.79496002197266,21.469999313354492,165.2899932861328,30.760000228881836
2022-08-08,377.98,373.3,485.81,286.49,325.29,1988.53,2273.62,400.7489318847656,316.257080078125,1941.2099609375,114.80925750732422,105.21224212646484,21.690000534057617,166.69000244140625,31.600000381469727
2022-08-09,377.64,372.92,485.43,286.73,325.28,1989.94,2248.97,399.15753173828125,312.677490234375,1912.8900146484375,114.5413589477539,104.73933410644531,21.889999389648438,167.1999969482422,31.579999923706055
2022-08-10,377.77,373.33,486.88,286.65,325.33,2024.0,2288.87,407.5413818359375,321.4046630859375,1969.25,114.71356964111328,105.73147583007812,22.219999313354492,166.77999877929688,31.969999313354492
2022-08-11,378.48,374.22,487.81,286.82,325.43,2042.21,2306.7,407.5413818359375,319.580322265625,1975.260009765625,114.36912536621094,104.7115249633789,22.65999984741211,166.33999633789062,33.029998779296875
2022-08-12,,,,,,,,414.440673828125,325.8027038574219,2016.6199951171875,114.58918762207031,105.92620849609375,22.56999969482422,167.8699951171875,32.2599983215332
2022-08-14,378.69,374.38,487.99,286.9,325.52,2052.61,2302.1,,,,,,,,
2022-08-15,379.69,375.32,489.05,286.98,325.75,2057.25,2305.94,416.14849853515625,328.4356689453125,2021.3499755859375,114.82840728759766,105.85202026367188,22.1200008392334,165.7100067138672,31.31999969482422
2022-08-16,378.14,373.29,484.84,287.38,325.09,2059.22,2294.37,416.963623046875,327.6664733886719,2020.530029296875,114.60832214355469,105.44403076171875,21.860000610351562,165.4199981689453,30.729999542236328
2022-08-17,376.8,371.91,482.92,287.76,324.67,2033.82,2278.23,414.0040283203125,323.92913818359375,1987.31005859375,114.1490707397461,104.45191955566406,22.020000457763672,164.35000610351562,31.170000076293945
2022-08-18,378.09,373.1,484.47,287.63,324.77,2054.88,2313.55,415.2072448730469,324.7081298828125,2000.72998046875,114.31172180175781,104.72079467773438,22.360000610351562,163.9199981689453,32.16999816894531
2022-08-19,,,,,,,,409.62774658203125,318.37725830078125,1957.3499755859375,113.91942596435547,103.47831726074219,22.3799991607666,162.72000122070312,32.34000015258789
2022-08-21,376.77,371.37,482.09,287.46,324.64,2044.71,2293.68,,,,,,,,
2022-08-22,376.2,370.99,481.57,287.91,324.24,2024.95,2264.59,401.0982360839844,309.9952697753906,1915.739990234375,113.58453369140625,102.78290557861328,22.610000610351562,161.63999938964844,32.209999084472656
2022-08-23,375.27,369.85,480.3,288.29,324.17,2039.86,2284.68,400.1278991699219,309.7388916015625,1919.1400146484375,113.49842834472656,102.8941650390625,23.030000686645508,162.77000427246094,33.40999984741211
2022-08-24,373.88,367.93,478.49,288.22,324.01,2067.23,2316.06,401.4087219238281,310.6362609863281,1935.2900390625,113.26876068115234,102.58818817138672,23.290000915527344,163.25,33.75
2022-08-25,374.14,368.12,478.55,288.01,324.03,2060.4,2322.9,407.07568359375,316.1289367675781,1964.6400146484375,113.5941162109375,103.64523315429688,23.020000457763672,163.75,33.02000045776367
2022-08-26,,,,,,,,393.29656982421875,303.1713562011719,1899.8299560546875,113.41230010986328,103.02395629882812,23.06999969482422,161.75999450683594,32.756500244140625
2022-08-28,373.61,367.95,478.36,288.1,323.99,2026.53,2295.71,,,,,,,,
2022-08-29,373.09,367.49,477.63,288.1,323.97,2030.43,2284.96,390.6959533691406,300.18341064453125,1882.93994140625,113.08699035644531,102.26365661621094,23.489999771118164,161.86000061035156,34.33000183105469
2022-08-30,373.11,367.74,477.21,288.06,323.97,2020.33,2287.68,386.406982421875,296.84051513671875,1855.5899658203125,113.0487289428711,102.39347839355469,22.760000228881836,160.50999450683594,32.86000061035156
2022-08-31,372.74,367.23,476.34,287.95,323.83,2014.52,2294.95,383.4667663574219,295.11480712890625,1844.1199951171875,112.79993438720703,101.31788635253906,22.25,159.27000427246094,31.5
2022-09-01,371.68,366.21,475.0,287.95,323.8,2000.2,2273.42,384.6700439453125,295.24298095703125,1822.8199462890625,112.40904998779297,100.70791625976562,21.729999542236328,157.8699951171875,30.56999969482422
2022-09-02,,,,,,,,380.6138610839844,291.0717468261719,1809.75,112.91681671142578,100.78231811523438,21.889999389648438,159.25999450683594,31.0
2022-09-04,372.15,366.86,476.0,287.98,323.95,2001.81,2263.63,,,,,,,,
2022-09-05,371.93,366.65,475.2,288.13,323.82,2003.43,2252.05,,,,,,,,
2022-09-06,370.21,365.08,472.89,288.05,323.34,1984.29,2230.84,379.1777648925781,288.9811706542969,1792.3199462890625,112.23658752441406,99.4155044555664,21.719999313354492,158.3300018310547,30.887800216674805
2022-09-07,370.59,365.79,473.77,288.24,323.56,1970.25,2217.33,385.9897766113281,294.8190002441406,1832.0,112.70603942871094,100.77300262451172,21.139999389648438,159.94000244140625,29.06999969482422
2022-09-08,370.6,365.79,473.98,288.07,323.37,1987.29,2237.6,388.5126647949219,296.3474426269531,1846.9100341796875,112.40904998779297,100.54056549072266,21.260000228881836,158.97999572753906,29.540000915527344
2022-09-09,,,,,,,,394.54827880859375,302.82623291015625,1882.8499755859375,112.3324203491211,100.77300262451172,21.8700008392334,159.82000732421875,30.6299991607666
